ordreExecution;rapidpro_flowUuid;rapidpro_flowName;rapidpro_declancheur;rapidpro_position;rapidpro_name;dhis_programName;dhis_programId;dhis_programEnrolmentDate;dhis_programIncidentDate;dhis_programOrgUnitCode;dhis_attributName;dhis_attributId;dhis_programStageName;dhis_programStageId;dhis_programStageOrgUnitCode;dhis_programStageEventDate;dhis_programStageDataElementName;dhis_programStageDataElementId;dhis_programMasterName;dhis_programMasterId;dhis_attributValueUniqueName;dhis_attributValueUniqueId;dhis_dataElementValueUniqueName;dhis_dataElementValueUniqueId;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;14;Code operation;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;1;Code ASBC;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;2;code personne;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;3;Date issue grossesse;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;oui;30.47.Date de visite;oQBBWyEiKl6;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;4;Issue (motif) de fin de grossesse;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.48.Issue (motif) de fin de grossesse;GKhjEMbkH5P;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;5;L'enfant est-il en vie?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.49.L'enfant est-il en vie?;wCcF1iRd7YS;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;6;La maman est-elle en vie?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.50.La maman est-elle en vie?;UXsCKmi01Ff;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;7;Date accouchement;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.51.Date accouchement;SMt9AeAvaAS;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;8;Téléphone du parent ou du tuteur;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.52.Téléphone du parent ou du tuteur;bCDtKVObuQ9;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;9;Est-ce que l’enfant est déjà déclaré ?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.53.Est-ce que l’enfant est déjà déclaré ?;NOwsaUfddHv;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;10;Date de décès de la mère;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.54.Date de décès de la mère;dS1oxQE9QqR;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;11;Date décès de l'enfant;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;30.55.Date décès de l'enfant;WmnIdp7OJ7Q;;;;;;;;;;;;;;;;;;;;;;;;;;
11;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossissue;12;Code operation;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Issue de Grossesse;SLBhdUuUids;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;1;Code ASBC;Registre NOUVEAU NE;Cl2h4aptwQV;;;oui;;;Suivi NOUVEAU NE;rKB7w98cbXo;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;2;code personne;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;3;Age personne (age de l'enfant en jour);Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;30.43.Age en jour;CL3xAAYTmhO;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;4;Date de visite;Registre NOUVEAU NE;Cl2h4aptwQV;oui;oui;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;oui;30.47.Date de visite;oQBBWyEiKl6;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;5;Jour de visite;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;30.76.Nombre de jour de visite;iKNHSpICMd9;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;6;Le lieu de naissance du bébé;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;30.67.Le lieu de naissance du bébé;nxv6O1cvfSf;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;7;L'enfant est-il de faible poids ?;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;30.68.L'enfant est-il de faible poids ?;HPYDQTTBOTM;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;8;Quel est le poids de l'enfant?;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;30.69.Quel est le poids de l'enfant?;QkhPMpckOQg;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;9;**Voulez-vous effectuer une visite recommandée par le CSPS ?**;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;30.71. Voulez-vous effectuer une visite recommandée par le CSPS ?;p6N1mcXp88S;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;10;Avez-vous suivi les recommandations / conseils de l'ICP ?;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Avez-vous suivi les recommandations / conseils de l'ICP ?;iBR16w6ugqn;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;11;Incapable de téter depuis la naissance, ou a cessé de bien téter;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Incapable de téter depuis la naissance, ou a cessé de bien téter;m0N8sfDdZhH;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;12;Convulse ou fait des crises depuis la naissance;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Convulse ou fait des crises depuis la naissance;XH8fcqCyu21;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;13;Respiration rapide: 60 respirations ou plus par minute (en deux comptages);Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Respiration rapide: 60 respirations ou plus par minute (en deux comptages);o4jUne3i5ql;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;14;Tirage sous-costal marqué ou intercostal;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Tirage sous-costal marqué ou intercostal;BjfQdRn2dbK;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;15;Température axillaire élevée: 37.5°C ou plus (remplacer par Corps chaud);Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Température axillaire élevée: 37.5°C ou plus (remplacer par Corps chaud);hfC44xFBmdM;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;16;Température axillaire très basse: 35.4°C ou moins;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Température axillaire très basse: 35.4°C ou moins;Tt9wmpacwL5;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;17;Bouge uniquement après stimulation, ou ne bouge pas même après stimulation;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Bouge uniquement après stimulation, ou ne bouge pas même après stimulation;wAeSL7cl8ES;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;18;Plante des pieds jaune;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Plante des pieds jaune;M39KUvMsWW7;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;19;Signes d’infection locale: ombilic rouge ou laissant couler du pus, pustules cutanées, ou écoulement de pus des yeux;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Signes d’infection locale: ombilic rouge ou laissant couler du pus, pustules cutanées, ou écoulement de pus des yeux;Gvf30GIhZIx;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;20;Autres problèmes;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;30.37.Autres problèmes;IYR6Y1t38V1;;;;;;;;;;;;;;;;;;;;;;;;;;
12;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;snne;21;Code opération;Registre NOUVEAU NE;Cl2h4aptwQV;;;;;;Suivi NOUVEAU NE;rKB7w98cbXo;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
13;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enrogaspa;1;Code ASBC;Enrôlement GASPA;J7AnuSH6oUu;;;oui;;;Enrôlement femme;h5Xp7sRsLzs;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
13;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enrogaspa;2;Code Personne;Enrôlement GASPA;J7AnuSH6oUu;;;;;;Enrôlement femme;h5Xp7sRsLzs;;;30.2.Code personne;JYoSCoz2VRf;;;;;;;;;;;;;;;;;;;;;;;;;;
13;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enrogaspa;3;Date enrôlement GASPA;Enrôlement GASPA;J7AnuSH6oUu;oui;oui;;;;Enrôlement femme;h5Xp7sRsLzs;;oui;Date enrôlement GASPA;HvJbhahN7lP;;;;;;;;;;;;;;;;;;;;;;;;;;
13;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enrogaspa;4;Code Etat de la femme;Enrôlement GASPA;J7AnuSH6oUu;;;;;;Enrôlement femme;h5Xp7sRsLzs;;;Etat de la femme;Gsp82wlEzzZ;;;;;;;;;;;;;;;;;;;;;;;;;;
13;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enrogaspa;5;Code Groupe affectation;Enrôlement GASPA;J7AnuSH6oUu;;;;;;Enrôlement femme;h5Xp7sRsLzs;;;Groupe GASPA;el003x5BAuP;;;;;;;;;;;;;;;;;;;;;;;;;;
13;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enrogaspa;6;Code Opération;Enrôlement GASPA;J7AnuSH6oUu;;;;;;Enrôlement femme;h5Xp7sRsLzs;;;Code Opération;QEpj5yfYAej;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
14;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;planigaspa;1;Code ASBC;Gestion des Gaspa;kbmpH4q6sVE;;;oui;;;;;;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
14;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;planigaspa;2;Date Opération;Gestion des Gaspa;kbmpH4q6sVE;oui;oui;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;planigaspa;3;Code Mois de la GASPA planifié;Gestion des Gaspa;kbmpH4q6sVE;;;;Mois de la GASPA planifié;qAj8agtQmEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;planigaspa;4;Code Etat de la femme;Gestion des Gaspa;kbmpH4q6sVE;;;;Etat de la femme;zpSuU5WgJoL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;planigaspa;5;Code Groupe affectation;Gestion des Gaspa;kbmpH4q6sVE;;;;Groupe GASPA;j7gpuhI432A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;planigaspa;6;Nombre membre du groupe;Gestion des Gaspa;kbmpH4q6sVE;;;;Nombre membre du groupe;m8gr5q2aM8e;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;planigaspa;7;Code Opération de planification;Gestion des Gaspa;kbmpH4q6sVE;;;;Code de la planification;MRXzjjr4IHZ;;;;;;;Gestion des Gaspa;kbmpH4q6sVE;Code de la planification;MRXzjjr4IHZ;;;;;;;;;;;;;;;;;;;;;;
15;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;realgaspa;1;Code ASBC;Gestion des Gaspa;kbmpH4q6sVE;;;;;;Réalisation GASPA;y0AUSS3m84Y;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
15;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;realgaspa;2;Date Opération;Gestion des Gaspa;kbmpH4q6sVE;;;;;;Réalisation GASPA;y0AUSS3m84Y;;oui;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;realgaspa;3;Code Mois de la GASPA planifié;Gestion des Gaspa;kbmpH4q6sVE;;;;;;Réalisation GASPA;y0AUSS3m84Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;realgaspa;4;Code Etat de la femme;Gestion des Gaspa;kbmpH4q6sVE;;;;;;Réalisation GASPA;y0AUSS3m84Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;realgaspa;5;Code Groupe affectation;Gestion des Gaspa;kbmpH4q6sVE;;;;;;Réalisation GASPA;y0AUSS3m84Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;realgaspa;6;Nombre de personnes présentes;Gestion des Gaspa;kbmpH4q6sVE;;;;;;Réalisation GASPA;y0AUSS3m84Y;;;Nombre de personnes présentes;l8yPx23u7vz;;;;;;;;;;;;;;;;;;;;;;;;;;
15;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;realgaspa;7;Code Opération de planification;Gestion des Gaspa;kbmpH4q6sVE;;;;;;Réalisation GASPA;y0AUSS3m84Y;;;Code Opération de planification;THYNeUef34n;Gestion des Gaspa;kbmpH4q6sVE;Code de la planification;MRXzjjr4IHZ;Code Opération de planification;THYNeUef34n;;;;;;;;;;;;;;;;;;;;
16;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregextrait;1;Code ASBC;Declaration de faits vitaux;dqEmlmenSwu;;;oui;;;Enregistrement extrait d'acte;SUkTeTp8zfi;oui;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregextrait;2;date de l'opération;Declaration de faits vitaux;dqEmlmenSwu;oui;oui;;;;Enregistrement extrait d'acte;SUkTeTp8zfi;;oui;date de l'opération;NHkI9tKXMlP;;;;;;;;;;;;;;;;;;;;;;;;;;
16;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregextrait;3;Code Personne;Declaration de faits vitaux;dqEmlmenSwu;;;;;;Enregistrement extrait d'acte;SUkTeTp8zfi;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
16;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregextrait;4;L'enfant a-t-il maintenant un acte de naissance ?;Declaration de faits vitaux;dqEmlmenSwu;;;;;;Enregistrement extrait d'acte;SUkTeTp8zfi;;;L'enfant a-t-il maintenant un acte de naissance ?;Eoxur4TZs8Q;;;;;;;;;;;;;;;;;;;;;;;;;;
16;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregextrait;5;Code de l'opération;Declaration de faits vitaux;dqEmlmenSwu;;;;;;Enregistrement extrait d'acte;SUkTeTp8zfi;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
17;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregdeces;1;Code ASBC;Declaration de faits vitaux;dqEmlmenSwu;;;oui;;;Enregistrement décès;zP0euB4XZGV;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
17;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregdeces;2;date de l'opération;Declaration de faits vitaux;dqEmlmenSwu;oui;oui;;;;Enregistrement décès;zP0euB4XZGV;;oui;date de l'opération;NHkI9tKXMlP;;;;;;;;;;;;;;;;;;;;;;;;;;
17;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregdeces;3;Code personne;Declaration de faits vitaux;dqEmlmenSwu;;;;;;Enregistrement décès;zP0euB4XZGV;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
17;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregdeces;4;Date du décès ?;Declaration de faits vitaux;dqEmlmenSwu;;;;;;Enregistrement décès;zP0euB4XZGV;;;Date du décès ?;tAgTG8B48Vr;;;;;;;;;;;;;;;;;;;;;;;;;;
17;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;enregdeces;5;Code de l'opération;Declaration de faits vitaux;dqEmlmenSwu;;;;;;Enregistrement décès;zP0euB4XZGV;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
