typePeriode;source_indicatorName;source_indicatorId;source_dataElementName;source_dataElementId;source_categorieComboName;source_categorieComboId;source_categorieComboOptionName;source_categorieComboOptionId;source_orgUnitName;source_orgUnitId;source_orgUnitGroupName;source_orgUnitGroupId;source_orgUnitOfProgramName;source_orgUnitOfProgramId;source_orgUnitOfDataSetName;source_orgUnitOfDataSetId;destination_dataElementName;destination_dataElementId;destination_categorieComboName;destination_categorieComboId;destination_categorieComboOptionName;destination_categorieComboOptionId;destination_orgUnitName;destination_orgUnitId;destination_orgUnitGroupName;destination_orgUnitGroupId;destination_orgUnitOfProgramName;destination_orgUnitOfProgramId;destination_orgUnitOfDataSetName;destination_orgUnitOfDataSetId
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 18_QUANTITE PERIMEE;iUp3IEy1Xra;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/18 cp;cGDeVDpbpVJ;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 18_QUANTITE AUTRES PERTES;ARUS4d7H6Ku;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/18 cp;cGDeVDpbpVJ;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 18_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;nMQSwffAZLW;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/18 cp;cGDeVDpbpVJ;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 18_NOMBRE DE JOURS DE RUPTURE DE STOCK;lzB5I7OzAc4;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/18 cp;cGDeVDpbpVJ;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 18_QUANTITE A COMMANDER;vms24f2Hwh7;;;;;;;;;;;;;;;Quantité a commander-Artemether + Lumefantrine 20mg/120mg pl/18 cp;XVQz5JrCr9C;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 24_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;u3s1ul71N7a;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/24cp;mFigYxR1qkl;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 24_QUANTITE RECUE;v2bZfuz8fW6;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/24cp;mFigYxR1qkl;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 24_QUANTITE CONSOMMEE;Xx3ZrW6Jbqb;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/24cp;mFigYxR1qkl;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 24_QUANTITE PERIMEE;m43RQlXYiBM;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/24cp;mFigYxR1qkl;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 24_QUANTITE AUTRES PERTES;G6M5HTZULNG;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/24cp;mFigYxR1qkl;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 24_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;vgJx1db7QzA;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/24cp;mFigYxR1qkl;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 24_NOMBRE DE JOURS DE RUPTURE DE STOCK;PvRj2QIYN8B;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/24cp;mFigYxR1qkl;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 24_QUANTITE A COMMANDER;GzKK0KYoPXh;;;;;;;;;;;;;;;Quantité a commander-Artemether + Lumefantrine 20mg/120mg pl/24cp;D1yFfAO1mZG;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 6_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;FnqAr6cCIeX;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/6 cp;iHLMNdzqF0U;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 6_QUANTITE RECUE;Zndbo2GBuZq;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/6 cp;iHLMNdzqF0U;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 6_QUANTITE CONSOMMEE;gX3f8MNOXBY;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/6 cp;iHLMNdzqF0U;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 6_QUANTITE PERIMEE;T6WtsPgHZZq;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/6 cp;iHLMNdzqF0U;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 6_QUANTITE AUTRES PERTES;RcvNlgRHqqC;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/6 cp;iHLMNdzqF0U;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 6_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;Ri1IapbRxcM;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/6 cp;iHLMNdzqF0U;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 6_NOMBRE DE JOURS DE RUPTURE DE STOCK;X7bw795e4Ld;;;;;;;;;;;;;;;Intrant-Artemether + Lumefantrine 20mg/120mg pl/6 cp;iHLMNdzqF0U;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;PALU - Artemether + Lumefantrine (20mg+120mg) blister de 6_QUANTITE A COMMANDER;TDgkE66rm1u;;;;;;;;;;;;;;;Quantité a commander-Artemether + Lumefantrine 20mg/120mg pl/6 cp;NezHJ3bbR2B;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;PALU - Artesunate 60mg inj_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;TEZi0zc2C99;;;;;;;;;;;;;;;Intrant-Artesunate injectable 60mg;S8GCkDtuPRB;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;PALU - Artesunate 60mg inj_QUANTITE RECUE;fgVPc0PTi8s;;;;;;;;;;;;;;;Intrant-Artesunate injectable 60mg;S8GCkDtuPRB;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;PALU - Artesunate 60mg inj_QUANTITE CONSOMMEE;CYzEl8uZrOF;;;;;;;;;;;;;;;Intrant-Artesunate injectable 60mg;S8GCkDtuPRB;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;PALU - Artesunate 60mg inj_QUANTITE PERIMEE;X3XlL1Cmfya;;;;;;;;;;;;;;;Intrant-Artesunate injectable 60mg;S8GCkDtuPRB;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;PALU - Artesunate 60mg inj_QUANTITE AUTRES PERTES;wZyB9EULjRx;;;;;;;;;;;;;;;Intrant-Artesunate injectable 60mg;S8GCkDtuPRB;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;PALU - Artesunate 60mg inj_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;dVAGZLhHUgV;;;;;;;;;;;;;;;Intrant-Artesunate injectable 60mg;S8GCkDtuPRB;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;PALU - Artesunate 60mg inj_NOMBRE DE JOURS DE RUPTURE DE STOCK;oEYYBJfQfYz;;;;;;;;;;;;;;;Intrant-Artesunate injectable 60mg;S8GCkDtuPRB;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;PALU - Artesunate 60mg inj_QUANTITE A COMMANDER;gpciozv7OXC;;;;;;;;;;;;;;;Quantité a commander-Artesunate injectable 60mg;HvGC2JUdmuh;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;PALU - Moustiquaire imprégnée à longue durée d'action (MILDA)_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;MpYiYmGai4Q;;;;;;;;;;;;;;;Intrant-MILDA routine;RxI5ymJDKTh;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;PALU - Moustiquaire imprégnée à longue durée d'action (MILDA)_QUANTITE RECUE;xa3jcZuEZiw;;;;;;;;;;;;;;;Intrant-MILDA routine;RxI5ymJDKTh;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;PALU - Moustiquaire imprégnée à longue durée d'action (MILDA)_QUANTITE CONSOMMEE;C4OF4vZ7GTs;;;;;;;;;;;;;;;Intrant-MILDA routine;RxI5ymJDKTh;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;PALU - Moustiquaire imprégnée à longue durée d'action (MILDA)_QUANTITE PERIMEE;cfdoWr8w5Pn;;;;;;;;;;;;;;;Intrant-MILDA routine;RxI5ymJDKTh;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;PALU - Moustiquaire imprégnée à longue durée d'action (MILDA)_QUANTITE AUTRES PERTES;JjIz3ZUeojR;;;;;;;;;;;;;;;Intrant-MILDA routine;RxI5ymJDKTh;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;PALU - Moustiquaire imprégnée à longue durée d'action (MILDA)_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;sICwgcsnbak;;;;;;;;;;;;;;;Intrant-MILDA routine;RxI5ymJDKTh;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;PALU - Moustiquaire imprégnée à longue durée d'action (MILDA)_NOMBRE DE JOURS DE RUPTURE DE STOCK;Jd8LkzfGnnH;;;;;;;;;;;;;;;Intrant-MILDA routine;RxI5ymJDKTh;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;PALU - Moustiquaire imprégnée à longue durée d'action (MILDA)_QUANTITE A COMMANDER;KcalLTVJBBs;;;;;;;;;;;;;;;Quantite a commander-MILDA routine;GJTH62Gy4OF;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;SR - Lévonorgestrel 0,15mg + éthinyl oestradiol 30µg (Microgynon/ZINNIA-F/Oralcon) pilule, blister_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;rZ0CiUZVO5B;;;;;;;;;;;;;;;Intrant-Pilule oestroprogestative (Microgynon/ZINNIA);hjXoICWXHst;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;SR - Lévonorgestrel 0,15mg + éthinyl oestradiol 30µg (Microgynon/ZINNIA-F/Oralcon) pilule, blister_QUANTITE RECUE;vg6MZLmQ65b;;;;;;;;;;;;;;;Intrant-Pilule oestroprogestative (Microgynon/ZINNIA);hjXoICWXHst;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;SR - Lévonorgestrel 0,15mg + éthinyl oestradiol 30µg (Microgynon/ZINNIA-F/Oralcon) pilule, blister_QUANTITE CONSOMMEE;yQiKg5AYF7C;;;;;;;;;;;;;;;Intrant-Pilule oestroprogestative (Microgynon/ZINNIA);hjXoICWXHst;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;SR - Lévonorgestrel 0,15mg + éthinyl oestradiol 30µg (Microgynon/ZINNIA-F/Oralcon) pilule, blister_QUANTITE PERIMEE;ZPsjP6m9pCv;;;;;;;;;;;;;;;Intrant-Pilule oestroprogestative (Microgynon/ZINNIA);hjXoICWXHst;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;SR - Lévonorgestrel 0,15mg + éthinyl oestradiol 30µg (Microgynon/ZINNIA-F/Oralcon) pilule, blister_QUANTITE AUTRES PERTES;RHMK5ZoVj8I;;;;;;;;;;;;;;;Intrant-Pilule oestroprogestative (Microgynon/ZINNIA);hjXoICWXHst;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;SR - Lévonorgestrel 0,15mg + éthinyl oestradiol 30µg (Microgynon/ZINNIA-F/Oralcon) pilule, blister_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;q2myLpMOR6q;;;;;;;;;;;;;;;Intrant-Pilule oestroprogestative (Microgynon/ZINNIA);hjXoICWXHst;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;SR - Lévonorgestrel 0,15mg + éthinyl oestradiol 30µg (Microgynon/ZINNIA-F/Oralcon) pilule, blister_NOMBRE DE JOURS DE RUPTURE DE STOCK;OwOcsXhijEs;;;;;;;;;;;;;;;Intrant-Pilule oestroprogestative (Microgynon/ZINNIA);hjXoICWXHst;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;SR - Lévonorgestrel 0,15mg + éthinyl oestradiol 30µg (Microgynon/ZINNIA-F/Oralcon) pilule, blister_QUANTITE A COMMANDER;HuTeZPHzJpm;;;;;;;;;;;;;;;Quantite a commander-Pilule oestroprogestative (Microgynon/ZINNIA);sJrM3Z1CuXr;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 4ml injection_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;uhKkqs7FWNP;;;;;;;;;;;;;;;Intrant-Quinine Injectable 400 mg/4ml;zIJvxhxZ1Ta;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 4ml injection_QUANTITE RECUE;Jj7fr9XqHUG;;;;;;;;;;;;;;;Intrant-Quinine Injectable 400 mg/4ml;zIJvxhxZ1Ta;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 4ml injection_QUANTITE CONSOMMEE;vZdaYMrLmTY;;;;;;;;;;;;;;;Intrant-Quinine Injectable 400 mg/4ml;zIJvxhxZ1Ta;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 4ml injection_QUANTITE PERIMEE;g5kJPdKMYZz;;;;;;;;;;;;;;;Intrant-Quinine Injectable 400 mg/4ml;zIJvxhxZ1Ta;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 4ml injection_QUANTITE AUTRES PERTES;MVK0DzYfpYh;;;;;;;;;;;;;;;Intrant-Quinine Injectable 400 mg/4ml;zIJvxhxZ1Ta;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 4ml injection_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;kowH3SK6x4I;;;;;;;;;;;;;;;Intrant-Quinine Injectable 400 mg/4ml;zIJvxhxZ1Ta;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 4ml injection_NOMBRE DE JOURS DE RUPTURE DE STOCK;xM1ENXgcA7X;;;;;;;;;;;;;;;Intrant-Quinine Injectable 400 mg/4ml;zIJvxhxZ1Ta;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 4ml injection_QUANTITE A COMMANDER;hvZgRJCDfPw;;;;;;;;;;;;;;;Quantité a commander-Quinine Injectable 400 mg/4ml;zsZQNiQWIfC;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 2ml injection_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;H8KqkIw2dII;;;;;;;;;;;;;;;Intrant-Quinine injectable 200 mg/2ml;OIKBFZSZYyH;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 2ml injection_QUANTITE RECUE;yGw5qSD8sPj;;;;;;;;;;;;;;;Intrant-Quinine injectable 200 mg/2ml;OIKBFZSZYyH;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 2ml injection_QUANTITE CONSOMMEE;rCNcuM1XbXb;;;;;;;;;;;;;;;Intrant-Quinine injectable 200 mg/2ml;OIKBFZSZYyH;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 2ml injection_QUANTITE PERIMEE;HK6hcefRr4B;;;;;;;;;;;;;;;Intrant-Quinine injectable 200 mg/2ml;OIKBFZSZYyH;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 2ml injection_QUANTITE AUTRES PERTES;Hu0GBJY0fiJ;;;;;;;;;;;;;;;Intrant-Quinine injectable 200 mg/2ml;OIKBFZSZYyH;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 2ml injection_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;qawPVMnhxVt;;;;;;;;;;;;;;;Intrant-Quinine injectable 200 mg/2ml;OIKBFZSZYyH;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 2ml injection_NOMBRE DE JOURS DE RUPTURE DE STOCK;j1HmNFHLVEs;;;;;;;;;;;;;;;Intrant-Quinine injectable 200 mg/2ml;OIKBFZSZYyH;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;PALU - Quinine 100mg /ml, 2ml injection_QUANTITE A COMMANDER;jLt3cRuvohc;;;;;;;;;;;;;;;Quantité a commander-Quinine injectable 200 mg/2ml;VriElD7ctLA;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;"PALU - ReSoMal ; 42 g ou 84 g_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT";e9TkLwNSOrD;;;;;;;;;;;;;;;"Intrant-ReSoMal ; 42 g ou 84 g";Fh9vuP910aP;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;"PALU - ReSoMal ; 42 g ou 84 g_QUANTITE RECUE";rd7omPq2Ij8;;;;;;;;;;;;;;;"Intrant-ReSoMal ; 42 g ou 84 g";Fh9vuP910aP;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;"PALU - ReSoMal ; 42 g ou 84 g_QUANTITE CONSOMMEE";Qkpk6ptbkQH;;;;;;;;;;;;;;;"Intrant-ReSoMal ; 42 g ou 84 g";Fh9vuP910aP;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;"PALU - ReSoMal ; 42 g ou 84 g_QUANTITE PERIMEE";Og0Rw6ykcPs;;;;;;;;;;;;;;;"Intrant-ReSoMal ; 42 g ou 84 g";Fh9vuP910aP;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;"PALU - ReSoMal ; 42 g ou 84 g_QUANTITE AUTRES PERTES";KydSox3iB6G;;;;;;;;;;;;;;;"Intrant-ReSoMal ; 42 g ou 84 g";Fh9vuP910aP;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;"PALU - ReSoMal ; 42 g ou 84 g_QUANTITE DISPONIBLE ET UTILISABLE EN FIN";Wila3FzihFl;;;;;;;;;;;;;;;"Intrant-ReSoMal ; 42 g ou 84 g";Fh9vuP910aP;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;"PALU - ReSoMal ; 42 g ou 84 g_NOMBRE DE JOURS DE RUPTURE DE STOCK";utVI8BX3sKm;;;;;;;;;;;;;;;"Intrant-ReSoMal ; 42 g ou 84 g";Fh9vuP910aP;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;"PALU - ReSoMal ; 42 g ou 84 g_QUANTITE A COMMANDER";uUqrxib3AvY;;;;;;;;;;;;;;;"Quantité a commander-ReSoMal ; 42 g ou 84 g";ygPXDfU0eEI;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;MEG - Kit SRO+ZINC_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;HftJGcPOmV7;;;;;;;;;;;;;;;Intrant-SRO/Zinc, poudre, sachet/cp;Z3QJWTXwnVS;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;MEG - Kit SRO+ZINC_QUANTITE RECUE;gZ2aAoIr0qa;;;;;;;;;;;;;;;Intrant-SRO/Zinc, poudre, sachet/cp;Z3QJWTXwnVS;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;MEG - Kit SRO+ZINC_QUANTITE CONSOMMEE;hVREHF0Rtsf;;;;;;;;;;;;;;;Intrant-SRO/Zinc, poudre, sachet/cp;Z3QJWTXwnVS;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;MEG - Kit SRO+ZINC_QUANTITE PERIMEE;F1KlwG45iAi;;;;;;;;;;;;;;;Intrant-SRO/Zinc, poudre, sachet/cp;Z3QJWTXwnVS;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;MEG - Kit SRO+ZINC_QUANTITE AUTRES PERTES;GQ7izsCboq0;;;;;;;;;;;;;;;Intrant-SRO/Zinc, poudre, sachet/cp;Z3QJWTXwnVS;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;MEG - Kit SRO+ZINC_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;lX8knHfSBF8;;;;;;;;;;;;;;;Intrant-SRO/Zinc, poudre, sachet/cp;Z3QJWTXwnVS;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;MEG - Kit SRO+ZINC_NOMBRE DE JOURS DE RUPTURE DE STOCK;PD1Ef9mHip3;;;;;;;;;;;;;;;Intrant-SRO/Zinc, poudre, sachet/cp;Z3QJWTXwnVS;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;MEG - Kit SRO+ZINC_QUANTITE A COMMANDER;cRB1N4hnUzS;;;;;;;;;;;;;;;Quantite a commander-SRO/Zinc, poudre, sachet/cp;peGB19ryNrf;;;;;;;;;;;;
MENSUELLE;PALU - Sulfadoxine+pyriméthamine (500+25)mg comp. blister_QUANTITE DISPONIBLE ET UTILISABLE AU DEBUT;j5RPElSp7VV;;;;;;;;;;;;;;;Intrant-Sulfadoxine Pyrimethamine (500/25) mg pour TPIg;CPt4678UHxm;;;Quantité disponible et utilisable en début de période;JumQxAmfKZn;;;;;;;;
MENSUELLE;PALU - Sulfadoxine+pyriméthamine (500+25)mg comp. blister_QUANTITE RECUE;osbRfgXjBd8;;;;;;;;;;;;;;;Intrant-Sulfadoxine Pyrimethamine (500/25) mg pour TPIg;CPt4678UHxm;;;Quantité reçue au cours de période;EzS3Dx3y8hP;;;;;;;;
MENSUELLE;PALU - Sulfadoxine+pyriméthamine (500+25)mg comp. blister_QUANTITE CONSOMMEE;t6OTPUri2eu;;;;;;;;;;;;;;;Intrant-Sulfadoxine Pyrimethamine (500/25) mg pour TPIg;CPt4678UHxm;;;Quantité distribuée aux patients au cours de la période;lBltZ65GUUH;;;;;;;;
MENSUELLE;PALU - Sulfadoxine+pyriméthamine (500+25)mg comp. blister_QUANTITE PERIMEE;IMyu7Ce2tZY;;;;;;;;;;;;;;;Intrant-Sulfadoxine Pyrimethamine (500/25) mg pour TPIg;CPt4678UHxm;;;Quantité périmée au cours de la période;STOzMpWFByG;;;;;;;;
MENSUELLE;PALU - Sulfadoxine+pyriméthamine (500+25)mg comp. blister_QUANTITE AUTRES PERTES;BsmFALjr0hK;;;;;;;;;;;;;;;Intrant-Sulfadoxine Pyrimethamine (500/25) mg pour TPIg;CPt4678UHxm;;;Autres pertes au cours de la période;TjJKEtBQHXQ;;;;;;;;
MENSUELLE;PALU - Sulfadoxine+pyriméthamine (500+25)mg comp. blister_QUANTITE DISPONIBLE ET UTILISABLE EN FIN;ximob9olfPW;;;;;;;;;;;;;;;Intrant-Sulfadoxine Pyrimethamine (500/25) mg pour TPIg;CPt4678UHxm;;;Stock disponible et utilisable en fin de période dans la FS;t0lB4xvkNne;;;;;;;;
MENSUELLE;PALU - Sulfadoxine+pyriméthamine (500+25)mg comp. blister_NOMBRE DE JOURS DE RUPTURE DE STOCK;Kh78vznpdN5;;;;;;;;;;;;;;;Intrant-Sulfadoxine Pyrimethamine (500/25) mg pour TPIg;CPt4678UHxm;;;Nombre de jours de rupture au cours de la période dans la FS;CiIxqakydgY;;;;;;;;
MENSUELLE;PALU - Sulfadoxine+pyriméthamine (500+25)mg comp. blister_QUANTITE A COMMANDER;S3uKy4HNzjE;;;;;;;;;;;;;;;Quantité a commander-Sulfadoxine Pyrimethamine (500/25) mg pour TPIg;w1fdoXmu9xO;;;default;XELcwO4SEhs;;;;;;;;
